Scenario,RankSetup,Config,Train Trades,Test Trades,Eligible,Train WR 1,Train AvgR 1,Test WR 1,Test AvgR 1,Train WR 1.5,Train AvgR 1.5,Test WR 1.5,Test AvgR 1.5,Train WR 2,Train AvgR 2,Test WR 2,Test AvgR 2,Train WR 3,Train AvgR 3,Test WR 3,Test AvgR 3
CLASSICS_DL,DL,tx0_be1_c100,47,26,False,0.3617021276595745,-0.1702127659574468,0.15384615384615385,-0.4230769230769231,0.3617021276595745,-0.031914893617021274,0.3076923076923077,-0.19230769230769232,0.2765957446808511,-0.0425531914893617,0.23076923076923078,-0.23076923076923078,0.2553191489361702,0.0851063829787234,0.19230769230769232,-0.19230769230769232
CLASSICS_DL,DL,tx1_be1_c100,47,26,False,0.3617021276595745,-0.1702127659574468,0.15384615384615385,-0.4230769230769231,0.3617021276595745,-0.031914893617021274,0.3076923076923077,-0.19230769230769232,0.2765957446808511,-0.0425531914893617,0.23076923076923078,-0.23076923076923078,0.2553191489361702,0.0851063829787234,0.19230769230769232,-0.06623393149664551
CLASSICS_DL,DL,tx0_be0_c100,47,26,False,0.44680851063829785,-0.10638297872340426,0.38461538461538464,-0.23076923076923078,0.3829787234042553,-0.0425531914893617,0.3076923076923077,-0.23076923076923078,0.3404255319148936,0.02127659574468085,0.3076923076923077,-0.07692307692307693,0.2553191489361702,0.02127659574468085,0.19230769230769232,-0.23076923076923078
CLASSICS_DL,DL,tx1_be0_c100,47,26,False,0.44680851063829785,-0.10638297872340426,0.38461538461538464,-0.23076923076923078,0.3829787234042553,-0.0425531914893617,0.3076923076923077,-0.23076923076923078,0.3404255319148936,0.02127659574468085,0.3076923076923077,-0.07692307692307693,0.2553191489361702,0.05058169298974211,0.19230769230769232,-0.10469546995818398
CLASSICS_DL,DL,tx0_be1_c101,24,15,False,0.4166666666666667,-0.16666666666666666,0.2,-0.4,0.3333333333333333,-0.08333333333333333,0.2,-0.43333333333333335,0.25,-0.125,0.13333333333333333,-0.5333333333333333,0.25,0.041666666666666664,0.06666666666666667,-0.7333333333333333
CLASSICS_DL,DL,tx1_be1_c101,24,15,False,0.4166666666666667,-0.16666666666666666,0.2,-0.4,0.3333333333333333,-0.08333333333333333,0.2,-0.43333333333333335,0.25,-0.125,0.13333333333333333,-0.5333333333333333,0.25,0.041666666666666664,0.06666666666666667,-0.5148054812608522
CLASSICS_DL,DL,tx0_be0_c101,24,15,False,0.4166666666666667,-0.16666666666666666,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.16666666666666666,0.2,-0.5,0.2916666666666667,-0.125,0.2,-0.4,0.25,0.0,0.06666666666666667,-0.7333333333333333
CLASSICS_DL,DL,tx1_be0_c101,24,15,False,0.4166666666666667,-0.16666666666666666,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.16666666666666666,0.2,-0.5,0.2916666666666667,-0.125,0.2,-0.4,0.25,0.0,0.06666666666666667,-0.5148054812608522
