config,timeframe,setup,signal_ts,fill_ts,entry,stop,risk,dist_sma8,dist_sma80,sma_gap,use_htf,use_time_exit,use_breakeven,hit_1,exit_type_1,R_1,exit_ts_1,hit_1.5,exit_type_1.5,R_1.5,exit_ts_1.5,hit_2,exit_type_2,R_2,exit_ts_2
htf0_tx0_be0,1h,8.3,2024-01-03 05:00:00+00:00,2024-01-03 06:00:00+00:00,45339.4316,45140.4684,198.9632000000056,0.00019887583979409654,0.03578776130042401,0.03558180909846406,False,False,False,False,stop,-1.0,2024-01-03 07:00:00+00:00,False,stop,-1.0,2024-01-03 07:00:00+00:00,False,stop,-1.0,2024-01-03 07:00:00+00:00
htf0_tx0_be0,1h,8.2,2024-01-08 14:00:00+00:00,2024-01-08 15:00:00+00:00,45108.7316,44720.4684,388.26320000000123,0.009136323271332729,0.019910415059205874,0.010676547399410426,False,False,False,False,stop,-1.0,2024-01-08 15:00:00+00:00,False,stop,-1.0,2024-01-08 15:00:00+00:00,False,stop,-1.0,2024-01-08 15:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-01-08 14:00:00+00:00,2024-01-08 15:00:00+00:00,45108.7316,44720.4684,388.26320000000123,0.009136323271332729,0.019910415059205874,0.010676547399410426,False,False,False,False,stop,-1.0,2024-01-08 15:00:00+00:00,False,stop,-1.0,2024-01-08 15:00:00+00:00,False,stop,-1.0,2024-01-08 15:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-01-08 23:00:00+00:00,2024-01-09 00:00:00+00:00,47134.5316,46840.4684,294.06320000000414,0.008943197045944668,0.06260755964381952,0.053188685701035666,False,False,False,False,stop,-1.0,2024-01-09 00:00:00+00:00,False,stop,-1.0,2024-01-09 00:00:00+00:00,False,stop,-1.0,2024-01-09 00:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-01-10 20:00:00+00:00,2024-01-10 22:00:00+00:00,46308.5316,44804.4684,1504.0632000000041,0.006947487559080416,0.01323693373362185,0.00624605180731673,False,False,False,True,target,1.0,2024-01-11 14:00:00+00:00,True,target,1.5,2024-01-11 14:00:00+00:00,False,stop,-1.0,2024-01-12 15:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-01-10 21:00:00+00:00,2024-01-10 22:00:00+00:00,46308.5316,45124.4684,1184.0632000000041,0.0008866718010327307,0.00900746222963765,0.008113596331532786,False,False,False,True,target,1.0,2024-01-10 23:00:00+00:00,True,target,1.5,2024-01-11 14:00:00+00:00,True,target,2.0,2024-01-11 14:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-01-11 00:00:00+00:00,2024-01-11 01:00:00+00:00,46735.1316,46298.5684,436.56320000000414,0.004361364683516624,0.022583837027528957,0.01814334261031078,False,False,False,False,stop,-1.0,2024-01-11 03:00:00+00:00,False,stop,-1.0,2024-01-11 03:00:00+00:00,False,stop,-1.0,2024-01-11 03:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-01-16 17:00:00+00:00,2024-01-16 19:00:00+00:00,43169.2316,42817.0684,352.1632000000027,0.001236681832056698,0.0068011103125740855,0.005557555552534922,False,False,False,True,target,1.0,2024-01-16 21:00:00+00:00,False,stop,-1.0,2024-01-17 04:00:00+00:00,False,stop,-1.0,2024-01-17 04:00:00+00:00
htf0_tx0_be0,1h,PFR,2024-01-25 10:00:00+00:00,2024-01-25 11:00:00+00:00,40124.5316,39940.4684,184.06320000000414,0.002148283403495562,0.0034250260738502496,0.0012740057449568388,False,False,False,False,stop,-1.0,2024-01-25 12:00:00+00:00,False,stop,-1.0,2024-01-25 12:00:00+00:00,False,stop,-1.0,2024-01-25 12:00:00+00:00
htf0_tx0_be0,1h,8.2,2024-01-26 13:00:00+00:00,2024-01-26 14:00:00+00:00,41225.0316,40886.5684,338.4632000000056,0.011836991523855278,0.028947556206582004,0.016910396463127652,False,False,False,True,target,1.0,2024-01-26 14:00:00+00:00,True,target,1.5,2024-01-26 16:00:00+00:00,True,target,2.0,2024-01-26 16:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-01-26 13:00:00+00:00,2024-01-26 14:00:00+00:00,41225.0316,40886.5684,338.4632000000056,0.011836991523855278,0.028947556206582004,0.016910396463127652,False,False,False,True,target,1.0,2024-01-26 14:00:00+00:00,True,target,1.5,2024-01-26 16:00:00+00:00,True,target,2.0,2024-01-26 16:00:00+00:00
htf0_tx0_be0,1h,8.2,2024-01-27 17:00:00+00:00,2024-01-27 19:00:00+00:00,41816.7316,41721.3684,95.36319999999978,0.00035564986330844956,0.027251641225304803,0.026886429207123988,False,False,False,True,target,1.0,2024-01-27 19:00:00+00:00,True,target,1.5,2024-01-27 19:00:00+00:00,True,target,2.0,2024-01-27 20:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-01-27 17:00:00+00:00,2024-01-27 19:00:00+00:00,41816.7316,41721.3684,95.36319999999978,0.00035564986330844956,0.027251641225304803,0.026886429207123988,False,False,False,True,target,1.0,2024-01-27 19:00:00+00:00,True,target,1.5,2024-01-27 19:00:00+00:00,True,target,2.0,2024-01-27 20:00:00+00:00
htf0_tx0_be0,1h,PFR,2024-01-27 18:00:00+00:00,2024-01-27 19:00:00+00:00,41816.7316,41721.3684,95.36319999999978,0.000567212937124371,0.02717863148676948,0.026596332765620387,False,False,False,True,target,1.0,2024-01-27 19:00:00+00:00,True,target,1.5,2024-01-27 19:00:00+00:00,True,target,2.0,2024-01-27 20:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-01-27 23:00:00+00:00,2024-01-28 01:00:00+00:00,42136.5316,41898.668399999995,237.86320000000705,0.003431688134951005,0.03175567611340523,0.028227121301201075,False,False,False,True,target,1.0,2024-01-28 04:00:00+00:00,True,target,1.5,2024-01-28 04:00:00+00:00,True,target,2.0,2024-01-28 04:00:00+00:00
htf0_tx0_be0,1h,8.2,2024-01-28 06:00:00+00:00,2024-01-28 08:00:00+00:00,42523.4316,42250.668399999995,272.7632000000085,0.0030356567658055634,0.03342028568048482,0.030292670763721052,False,False,False,False,stop,-1.0,2024-01-28 13:00:00+00:00,False,stop,-1.0,2024-01-28 13:00:00+00:00,False,stop,-1.0,2024-01-28 13:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-01-28 06:00:00+00:00,2024-01-28 08:00:00+00:00,42523.4316,42250.668399999995,272.7632000000085,0.0030356567658055634,0.03342028568048482,0.030292670763721052,False,False,False,False,stop,-1.0,2024-01-28 13:00:00+00:00,False,stop,-1.0,2024-01-28 13:00:00+00:00,False,stop,-1.0,2024-01-28 13:00:00+00:00
htf0_tx0_be0,1h,PFR,2024-01-29 09:00:00+00:00,2024-01-29 10:00:00+00:00,42327.831600000005,41925.2684,402.56320000000414,0.002349532701417272,0.012095353043414619,0.00972297589218357,False,False,False,False,stop,-1.0,2024-01-29 13:00:00+00:00,False,stop,-1.0,2024-01-29 13:00:00+00:00,False,stop,-1.0,2024-01-29 13:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-01-29 18:00:00+00:00,2024-01-29 19:00:00+00:00,43118.4316,42857.9684,260.4632000000056,0.011928603651690045,0.023208731268572678,0.011147157592123267,False,False,False,True,target,1.0,2024-01-30 01:00:00+00:00,True,target,1.5,2024-01-30 01:00:00+00:00,True,target,2.0,2024-01-30 02:00:00+00:00
htf0_tx0_be0,1h,8.2,2024-01-30 04:00:00+00:00,2024-01-30 07:00:00+00:00,43417.5316,43230.5684,186.9632000000056,0.0018804921015292294,0.02760964533234835,0.025680860575346708,False,False,False,False,stop,-1.0,2024-01-30 08:00:00+00:00,False,stop,-1.0,2024-01-30 08:00:00+00:00,False,stop,-1.0,2024-01-30 08:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-01-30 04:00:00+00:00,2024-01-30 07:00:00+00:00,43417.5316,43230.5684,186.9632000000056,0.0018804921015292294,0.02760964533234835,0.025680860575346708,False,False,False,False,stop,-1.0,2024-01-30 08:00:00+00:00,False,stop,-1.0,2024-01-30 08:00:00+00:00,False,stop,-1.0,2024-01-30 08:00:00+00:00
htf0_tx0_be0,1h,8.2,2024-01-30 05:00:00+00:00,2024-01-30 07:00:00+00:00,43417.5316,43230.5684,186.9632000000056,1.4417273970471717e-05,0.025855607085617367,0.025840817257504874,False,False,False,False,stop,-1.0,2024-01-30 08:00:00+00:00,False,stop,-1.0,2024-01-30 08:00:00+00:00,False,stop,-1.0,2024-01-30 08:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-06 17:00:00+00:00,2024-02-06 19:00:00+00:00,43251.4316,42988.4684,262.9632000000056,0.004670855132500014,0.006615843106416626,0.0019359454531604774,False,False,False,False,stop,-1.0,2024-02-07 02:00:00+00:00,False,stop,-1.0,2024-02-07 02:00:00+00:00,False,stop,-1.0,2024-02-07 02:00:00+00:00
htf0_tx0_be0,1h,PFR,2024-02-06 18:00:00+00:00,2024-02-06 19:00:00+00:00,43251.4316,42988.4684,262.9632000000056,0.003920629555868419,0.006988479996054423,0.0030558695078745533,False,False,False,False,stop,-1.0,2024-02-07 02:00:00+00:00,False,stop,-1.0,2024-02-07 02:00:00+00:00,False,stop,-1.0,2024-02-07 02:00:00+00:00
htf0_tx0_be0,1h,8.2,2024-02-07 14:00:00+00:00,2024-02-07 16:00:00+00:00,43188.831600000005,42890.668399999995,298.16320000000997,0.0003994741129725731,0.002938982769943355,0.00253849459409452,False,False,False,True,target,1.0,2024-02-07 17:00:00+00:00,True,target,1.5,2024-02-07 17:00:00+00:00,True,target,2.0,2024-02-07 20:00:00+00:00
htf0_tx0_be0,1h,PFR,2024-02-07 15:00:00+00:00,2024-02-07 16:00:00+00:00,43188.831600000005,42890.668399999995,298.16320000000997,0.0010220738305217682,0.003938447943149681,0.002913396406402992,False,False,False,True,target,1.0,2024-02-07 17:00:00+00:00,True,target,1.5,2024-02-07 17:00:00+00:00,True,target,2.0,2024-02-07 20:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-08 02:00:00+00:00,2024-02-08 05:00:00+00:00,44600.6316,44448.7684,151.86319999999978,0.007766318329290217,0.03674864755805446,0.02875897785194106,False,False,False,False,stop,-1.0,2024-02-08 06:00:00+00:00,False,stop,-1.0,2024-02-08 06:00:00+00:00,False,stop,-1.0,2024-02-08 06:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-08 03:00:00+00:00,2024-02-08 05:00:00+00:00,44600.6316,44448.7684,151.86319999999978,0.0027812429529317727,0.03375075984666215,0.030883622037577357,False,False,False,False,stop,-1.0,2024-02-08 06:00:00+00:00,False,stop,-1.0,2024-02-08 06:00:00+00:00,False,stop,-1.0,2024-02-08 06:00:00+00:00
htf0_tx0_be0,1h,DL,2024-02-08 04:00:00+00:00,2024-02-08 05:00:00+00:00,44600.6316,44448.7684,151.86319999999978,0.0006010293154370875,0.03205643097319227,0.03143650739523569,False,False,False,False,stop,-1.0,2024-02-08 06:00:00+00:00,False,stop,-1.0,2024-02-08 06:00:00+00:00,False,stop,-1.0,2024-02-08 06:00:00+00:00
htf0_tx0_be0,1h,8.2,2024-02-08 04:00:00+00:00,2024-02-08 05:00:00+00:00,44600.6316,44448.7684,151.86319999999978,0.0006010293154370875,0.03205643097319227,0.03143650739523569,False,False,False,False,stop,-1.0,2024-02-08 06:00:00+00:00,False,stop,-1.0,2024-02-08 06:00:00+00:00,False,stop,-1.0,2024-02-08 06:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-08 04:00:00+00:00,2024-02-08 05:00:00+00:00,44600.6316,44448.7684,151.86319999999978,0.0006010293154370875,0.03205643097319227,0.03143650739523569,False,False,False,False,stop,-1.0,2024-02-08 06:00:00+00:00,False,stop,-1.0,2024-02-08 06:00:00+00:00,False,stop,-1.0,2024-02-08 06:00:00+00:00
htf0_tx0_be0,1h,DL,2024-02-08 12:00:00+00:00,2024-02-08 13:00:00+00:00,44833.4316,44571.668399999995,261.7632000000085,0.001133019262447713,0.031919993165480845,0.0307521311460833,False,False,False,True,target,1.0,2024-02-08 14:00:00+00:00,True,target,1.5,2024-02-08 14:00:00+00:00,True,target,2.0,2024-02-08 15:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-08 12:00:00+00:00,2024-02-08 13:00:00+00:00,44833.4316,44571.668399999995,261.7632000000085,0.001133019262447713,0.031919993165480845,0.0307521311460833,False,False,False,True,target,1.0,2024-02-08 14:00:00+00:00,True,target,1.5,2024-02-08 14:00:00+00:00,True,target,2.0,2024-02-08 15:00:00+00:00
htf0_tx0_be0,1h,DL,2024-02-08 17:00:00+00:00,2024-02-08 18:00:00+00:00,45238.5316,44870.4684,368.06320000000414,0.0014844719892453586,0.03669712043224473,0.03516045373430165,False,False,False,True,target,1.0,2024-02-09 02:00:00+00:00,True,target,1.5,2024-02-09 02:00:00+00:00,True,target,2.0,2024-02-09 02:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-08 17:00:00+00:00,2024-02-08 18:00:00+00:00,45238.5316,44870.4684,368.06320000000414,0.0014844719892453586,0.03669712043224473,0.03516045373430165,False,False,False,True,target,1.0,2024-02-09 02:00:00+00:00,True,target,1.5,2024-02-09 02:00:00+00:00,True,target,2.0,2024-02-09 02:00:00+00:00
htf0_tx0_be0,1h,8.2,2024-02-09 04:00:00+00:00,2024-02-09 05:00:00+00:00,46148.2316,45821.5684,326.6632000000027,0.007414619224725471,0.04917642688929224,0.041454438785795404,False,False,False,True,target,1.0,2024-02-09 08:00:00+00:00,True,target,1.5,2024-02-09 08:00:00+00:00,True,target,2.0,2024-02-09 11:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-09 04:00:00+00:00,2024-02-09 05:00:00+00:00,46148.2316,45821.5684,326.6632000000027,0.007414619224725471,0.04917642688929224,0.041454438785795404,False,False,False,True,target,1.0,2024-02-09 08:00:00+00:00,True,target,1.5,2024-02-09 08:00:00+00:00,True,target,2.0,2024-02-09 11:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-09 07:00:00+00:00,2024-02-09 08:00:00+00:00,46433.831600000005,46158.668399999995,275.16320000000997,0.005065532022311934,0.051408594247382186,0.04610949311118298,False,False,False,True,target,1.0,2024-02-09 09:00:00+00:00,True,target,1.5,2024-02-09 11:00:00+00:00,True,target,2.0,2024-02-09 11:00:00+00:00
htf0_tx0_be0,1h,8.2,2024-02-09 14:00:00+00:00,2024-02-09 16:00:00+00:00,47266.7316,46653.8684,612.8631999999998,0.003569817285509625,0.06206076506176415,0.05828288851339,False,False,False,True,target,1.0,2024-02-09 18:00:00+00:00,True,target,1.5,2024-02-09 18:00:00+00:00,True,target,2.0,2024-02-11 03:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-09 19:00:00+00:00,2024-02-09 20:00:00+00:00,47654.6316,47233.668399999995,420.9632000000056,0.00268073730437164,0.0652434110243429,0.06239540802206503,False,False,False,False,stop,-1.0,2024-02-09 22:00:00+00:00,False,stop,-1.0,2024-02-09 22:00:00+00:00,False,stop,-1.0,2024-02-09 22:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-10 23:00:00+00:00,2024-02-11 02:00:00+00:00,47763.1316,47530.0684,233.06320000000414,0.0033105553114969807,0.035725371318132304,0.03230785905224681,False,False,False,True,target,1.0,2024-02-11 03:00:00+00:00,True,target,1.5,2024-02-11 03:00:00+00:00,True,target,2.0,2024-02-11 03:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-11 00:00:00+00:00,2024-02-11 02:00:00+00:00,47763.1316,47530.0684,233.06320000000414,0.0017788855029096547,0.034188653786743343,0.03235221739332572,False,False,False,True,target,1.0,2024-02-11 03:00:00+00:00,True,target,1.5,2024-02-11 03:00:00+00:00,True,target,2.0,2024-02-11 03:00:00+00:00
htf0_tx0_be0,1h,8.2,2024-02-11 05:00:00+00:00,2024-02-11 07:00:00+00:00,48306.331600000005,48104.0684,202.2632000000085,0.0052810926873207206,0.03883729628674661,0.03337992114197964,False,False,False,False,stop,-1.0,2024-02-11 07:00:00+00:00,False,stop,-1.0,2024-02-11 07:00:00+00:00,False,stop,-1.0,2024-02-11 07:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-11 05:00:00+00:00,2024-02-11 07:00:00+00:00,48306.331600000005,48104.0684,202.2632000000085,0.0052810926873207206,0.03883729628674661,0.03337992114197964,False,False,False,False,stop,-1.0,2024-02-11 07:00:00+00:00,False,stop,-1.0,2024-02-11 07:00:00+00:00,False,stop,-1.0,2024-02-11 07:00:00+00:00
htf0_tx0_be0,1h,PFR,2024-02-11 06:00:00+00:00,2024-02-11 07:00:00+00:00,48306.331600000005,48104.0684,202.2632000000085,0.004313566919130978,0.037773045865396336,0.03331576914658922,False,False,False,False,stop,-1.0,2024-02-11 07:00:00+00:00,False,stop,-1.0,2024-02-11 07:00:00+00:00,False,stop,-1.0,2024-02-11 07:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-11 08:00:00+00:00,2024-02-11 11:00:00+00:00,48195.5316,47902.5684,292.9632000000056,0.0002987694336526616,0.033863789717401546,0.033554995076873546,False,False,False,True,target,1.0,2024-02-12 00:00:00+00:00,True,target,1.5,2024-02-12 00:00:00+00:00,True,target,2.0,2024-02-12 00:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-12 17:00:00+00:00,2024-02-12 20:00:00+00:00,49968.9316,49511.7684,457.1632000000027,0.023038522678870254,0.04284376099109678,0.019359230247132493,False,False,False,True,target,1.0,2024-02-13 01:00:00+00:00,False,stop,-1.0,2024-02-13 13:00:00+00:00,False,stop,-1.0,2024-02-13 13:00:00+00:00
htf0_tx0_be0,1h,DL,2024-02-12 19:00:00+00:00,2024-02-12 20:00:00+00:00,49968.9316,49511.7684,457.1632000000027,0.0073255707274005825,0.034651881440696176,0.02712758566583689,False,False,False,True,target,1.0,2024-02-13 01:00:00+00:00,False,stop,-1.0,2024-02-13 13:00:00+00:00,False,stop,-1.0,2024-02-13 13:00:00+00:00
htf0_tx0_be0,1h,8.2,2024-02-12 19:00:00+00:00,2024-02-12 20:00:00+00:00,49968.9316,49511.7684,457.1632000000027,0.0073255707274005825,0.034651881440696176,0.02712758566583689,False,False,False,True,target,1.0,2024-02-13 01:00:00+00:00,False,stop,-1.0,2024-02-13 13:00:00+00:00,False,stop,-1.0,2024-02-13 13:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-12 19:00:00+00:00,2024-02-12 20:00:00+00:00,49968.9316,49511.7684,457.1632000000027,0.0073255707274005825,0.034651881440696176,0.02712758566583689,False,False,False,True,target,1.0,2024-02-13 01:00:00+00:00,False,stop,-1.0,2024-02-13 13:00:00+00:00,False,stop,-1.0,2024-02-13 13:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-12 22:00:00+00:00,2024-02-13 00:00:00+00:00,50081.1316,49823.9684,257.1632000000027,0.003974819372560793,0.042724212860041307,0.03859598143277851,False,False,False,True,target,1.0,2024-02-13 01:00:00+00:00,False,stop,-1.0,2024-02-13 03:00:00+00:00,False,stop,-1.0,2024-02-13 03:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-13 07:00:00+00:00,2024-02-13 08:00:00+00:00,50151.4316,49902.8684,248.56320000000414,0.00011796673338121561,0.03593055330330758,0.03580836237438932,False,False,False,False,stop,-1.0,2024-02-13 10:00:00+00:00,False,stop,-1.0,2024-02-13 10:00:00+00:00,False,stop,-1.0,2024-02-13 10:00:00+00:00
htf0_tx0_be0,1h,DL,2024-02-14 01:00:00+00:00,2024-02-14 02:00:00+00:00,49538.7316,49315.5684,223.1632000000027,0.0006679742769176979,0.013376850752702802,0.012700392939994441,False,False,False,False,stop,-1.0,2024-02-14 04:00:00+00:00,False,stop,-1.0,2024-02-14 04:00:00+00:00,False,stop,-1.0,2024-02-14 04:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-14 01:00:00+00:00,2024-02-14 02:00:00+00:00,49538.7316,49315.5684,223.1632000000027,0.0006679742769176979,0.013376850752702802,0.012700392939994441,False,False,False,False,stop,-1.0,2024-02-14 04:00:00+00:00,False,stop,-1.0,2024-02-14 04:00:00+00:00,False,stop,-1.0,2024-02-14 04:00:00+00:00
htf0_tx0_be0,1h,PFR,2024-02-14 19:00:00+00:00,2024-02-14 20:00:00+00:00,51721.5316,51210.4684,511.06320000000414,0.0004955788513356928,0.04581143797859185,0.04529341266983217,False,False,False,True,target,1.0,2024-02-15 00:00:00+00:00,True,target,1.5,2024-02-15 00:00:00+00:00,True,target,2.0,2024-02-15 14:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-15 02:00:00+00:00,2024-02-15 03:00:00+00:00,52270.5316,51880.4684,390.06320000000414,0.003630779102474545,0.046537593864197535,0.04275159317064153,False,False,False,False,stop,-1.0,2024-02-15 05:00:00+00:00,False,stop,-1.0,2024-02-15 05:00:00+00:00,False,stop,-1.0,2024-02-15 05:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-15 13:00:00+00:00,2024-02-15 14:00:00+00:00,52394.6316,52095.3684,299.26320000000123,0.001757006756483026,0.03847136282359835,0.036649961836543676,False,False,False,True,target,1.0,2024-02-15 14:00:00+00:00,True,target,1.5,2024-02-15 14:00:00+00:00,False,stop,-1.0,2024-02-15 15:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-19 00:00:00+00:00,2024-02-19 02:00:00+00:00,52238.831600000005,51924.0684,314.7632000000085,0.00450411025307851,0.007548850418500766,0.0030310878117314555,False,False,False,False,stop,-1.0,2024-02-19 16:00:00+00:00,False,stop,-1.0,2024-02-19 16:00:00+00:00,False,stop,-1.0,2024-02-19 16:00:00+00:00
htf0_tx0_be0,1h,DL,2024-02-19 01:00:00+00:00,2024-02-19 02:00:00+00:00,52238.831600000005,51924.0684,314.7632000000085,0.0021408645113199162,0.005737944799246693,0.0035893958776751843,False,False,False,False,stop,-1.0,2024-02-19 16:00:00+00:00,False,stop,-1.0,2024-02-19 16:00:00+00:00,False,stop,-1.0,2024-02-19 16:00:00+00:00
htf0_tx0_be0,1h,8.2,2024-02-19 01:00:00+00:00,2024-02-19 02:00:00+00:00,52238.831600000005,51924.0684,314.7632000000085,0.0021408645113199162,0.005737944799246693,0.0035893958776751843,False,False,False,False,stop,-1.0,2024-02-19 16:00:00+00:00,False,stop,-1.0,2024-02-19 16:00:00+00:00,False,stop,-1.0,2024-02-19 16:00:00+00:00
htf0_tx0_be0,1h,8.2,2024-02-19 03:00:00+00:00,2024-02-19 04:00:00+00:00,52209.6316,52003.2684,206.36319999999978,3.9346011705834516e-05,0.005192050500271017,0.005152501758170691,False,False,False,True,target,1.0,2024-02-19 06:00:00+00:00,True,target,1.5,2024-02-19 06:00:00+00:00,False,stop,-1.0,2024-02-19 16:00:00+00:00
htf0_tx0_be0,1h,PFR,2024-02-25 01:00:00+00:00,2024-02-25 02:00:00+00:00,51736.0316,51457.168399999995,278.86320000000705,0.0027240190623170255,0.007917059125385255,0.0051789325520739254,False,False,False,False,stop,-1.0,2024-02-25 03:00:00+00:00,False,stop,-1.0,2024-02-25 03:00:00+00:00,False,stop,-1.0,2024-02-25 03:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-25 03:00:00+00:00,2024-02-25 05:00:00+00:00,51665.4316,51428.4684,236.9632000000056,0.0009293952681500618,0.0063308332510416294,0.0053964225732870165,False,False,False,False,stop,-1.0,2024-02-25 16:00:00+00:00,False,stop,-1.0,2024-02-25 16:00:00+00:00,False,stop,-1.0,2024-02-25 16:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-27 00:00:00+00:00,2024-02-27 01:00:00+00:00,54698.4316,54485.4684,212.9632000000056,0.004777369343537903,0.05552259789657211,0.050503952518544615,False,False,False,True,target,1.0,2024-02-27 01:00:00+00:00,True,target,1.5,2024-02-27 01:00:00+00:00,True,target,2.0,2024-02-27 01:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-27 04:00:00+00:00,2024-02-27 05:00:00+00:00,56200.9316,55670.168399999995,530.7632000000085,0.009502212119321474,0.07421146382361517,0.06410015840227319,False,False,False,True,target,1.0,2024-02-27 09:00:00+00:00,True,target,1.5,2024-02-27 12:00:00+00:00,True,target,2.0,2024-02-27 12:00:00+00:00
htf0_tx0_be0,1h,8.2,2024-02-27 07:00:00+00:00,2024-02-27 08:00:00+00:00,56428.5316,55843.668399999995,584.863200000007,0.0037847628070673506,0.07539257689552392,0.0713378173705352,False,False,False,True,target,1.0,2024-02-27 12:00:00+00:00,True,target,1.5,2024-02-27 12:00:00+00:00,True,target,2.0,2024-02-27 19:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-27 11:00:00+00:00,2024-02-27 12:00:00+00:00,56639.4316,56350.5684,288.86320000000705,0.004660082121851019,0.07870754302614642,0.07370399423843586,False,False,False,True,target,1.0,2024-02-27 12:00:00+00:00,True,target,1.5,2024-02-27 12:00:00+00:00,True,target,2.0,2024-02-27 12:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-27 15:00:00+00:00,2024-02-27 17:00:00+00:00,57234.4316,56223.7684,1010.6632000000027,0.0006642501034930302,0.0763300394289818,0.07561556168081661,False,False,False,True,target,1.0,2024-02-28 07:00:00+00:00,True,target,1.5,2024-02-28 08:00:00+00:00,True,target,2.0,2024-02-28 08:00:00+00:00
htf0_tx0_be0,1h,PFR,2024-02-27 16:00:00+00:00,2024-02-27 17:00:00+00:00,57234.4316,56223.7684,1010.6632000000027,0.004373135523214666,0.08064531624747004,0.07594008444334029,False,False,False,True,target,1.0,2024-02-28 07:00:00+00:00,True,target,1.5,2024-02-28 08:00:00+00:00,True,target,2.0,2024-02-28 08:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-28 06:00:00+00:00,2024-02-28 07:00:00+00:00,57242.5316,57075.4684,167.06320000000414,0.002877068995545151,0.0631484465777686,0.06009847013711227,False,False,False,True,target,1.0,2024-02-28 07:00:00+00:00,True,target,1.5,2024-02-28 07:00:00+00:00,True,target,2.0,2024-02-28 07:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-28 10:00:00+00:00,2024-02-28 11:00:00+00:00,59433.831600000005,59053.7684,380.06320000000414,0.02077432595040415,0.09483396469628866,0.07255241130494773,False,False,False,False,stop,-1.0,2024-02-28 11:00:00+00:00,False,stop,-1.0,2024-02-28 11:00:00+00:00,False,stop,-1.0,2024-02-28 11:00:00+00:00
htf0_tx0_be0,1h,8.2,2024-02-28 11:00:00+00:00,2024-02-28 13:00:00+00:00,59501.831600000005,58549.168399999995,952.66320000001,0.01047145414930643,0.08668353798999419,0.07542230265658421,False,False,False,True,target,1.0,2024-02-28 13:00:00+00:00,True,target,1.5,2024-02-28 13:00:00+00:00,True,target,2.0,2024-02-28 15:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-28 11:00:00+00:00,2024-02-28 13:00:00+00:00,59501.831600000005,58549.168399999995,952.66320000001,0.01047145414930643,0.08668353798999419,0.07542230265658421,False,False,False,True,target,1.0,2024-02-28 13:00:00+00:00,True,target,1.5,2024-02-28 13:00:00+00:00,True,target,2.0,2024-02-28 15:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-28 19:00:00+00:00,2024-02-28 22:00:00+00:00,60686.7316,59835.2684,851.4631999999983,0.00011327178694742031,0.10515704842233838,0.10503187948671505,False,False,False,True,target,1.0,2024-02-28 23:00:00+00:00,True,target,1.5,2024-02-28 23:00:00+00:00,True,target,2.0,2024-02-28 23:00:00+00:00
htf0_tx0_be0,1h,8.3,2024-02-29 08:00:00+00:00,2024-02-29 11:00:00+00:00,62884.5316,62164.3684,720.1632000000027,0.008482947197147053,0.10523161390594371,0.09593485638769397,False,False,False,False,stop,-1.0,2024-02-29 13:00:00+00:00,False,stop,-1.0,2024-02-29 13:00:00+00:00,False,stop,-1.0,2024-02-29 13:00:00+00:00
