symbol,filter_cfg,exit_profile,setup,signal_ts,fill_ts,entry,stop,risk,use_8_80,use_9,use_20_200,use_time_exit,use_breakeven,hit_1,exit_type_1,R_1,exit_ts_1,hit_1.5,exit_type_1.5,R_1.5,exit_ts_1.5,hit_2,exit_type_2,R_2,exit_ts_2,hit_3,exit_type_3,R_3,exit_ts_3
BTC_USDT,a0_b0_c0,E00,PFR,2020-08-27 04:00:00+00:00,2020-08-27 08:00:00+00:00,11424.53258,11329.46742,95.06515999999829,False,False,False,False,False,False,stop,-1.0,2020-08-27 08:00:00+00:00,False,stop,-1.0,2020-08-27 08:00:00+00:00,False,stop,-1.0,2020-08-27 08:00:00+00:00,False,stop,-1.0,2020-08-27 08:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-08-31 08:00:00+00:00,2020-08-31 12:00:00+00:00,11722.53258,11565.96742,156.5651599999983,False,False,False,False,False,False,stop,-1.0,2020-09-01 00:00:00+00:00,False,stop,-1.0,2020-09-01 00:00:00+00:00,False,stop,-1.0,2020-09-01 00:00:00+00:00,False,stop,-1.0,2020-09-01 00:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-09-01 00:00:00+00:00,2020-09-01 04:00:00+00:00,11714.53258,11540.46742,174.0651599999983,False,False,False,False,False,True,target,1.0,2020-09-01 04:00:00+00:00,True,target,1.5,2020-09-01 12:00:00+00:00,False,stop,-1.0,2020-09-02 08:00:00+00:00,False,stop,-1.0,2020-09-02 08:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-09-03 04:00:00+00:00,2020-09-03 08:00:00+00:00,11433.53258,11236.46742,197.0651599999983,False,False,False,False,False,False,stop,-1.0,2020-09-03 08:00:00+00:00,False,stop,-1.0,2020-09-03 08:00:00+00:00,False,stop,-1.0,2020-09-03 08:00:00+00:00,False,stop,-1.0,2020-09-03 08:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-09-07 12:00:00+00:00,2020-09-07 16:00:00+00:00,10180.03258,9871.46742,308.5651599999983,False,False,False,False,False,False,stop,-1.0,2020-09-08 20:00:00+00:00,False,stop,-1.0,2020-09-08 20:00:00+00:00,False,stop,-1.0,2020-09-08 20:00:00+00:00,False,stop,-1.0,2020-09-08 20:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-09-08 12:00:00+00:00,2020-09-08 16:00:00+00:00,10165.03258,9917.96742,247.0651599999983,False,False,False,False,False,False,stop,-1.0,2020-09-08 20:00:00+00:00,False,stop,-1.0,2020-09-08 20:00:00+00:00,False,stop,-1.0,2020-09-08 20:00:00+00:00,False,stop,-1.0,2020-09-08 20:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-09-11 04:00:00+00:00,2020-09-11 08:00:00+00:00,10306.53258,10199.96742,106.56515999999829,False,False,False,False,False,True,target,1.0,2020-09-12 16:00:00+00:00,True,target,1.5,2020-09-12 16:00:00+00:00,True,target,2.0,2020-09-13 00:00:00+00:00,True,target,3.0,2020-09-14 12:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-09-12 12:00:00+00:00,2020-09-12 16:00:00+00:00,10394.03258,10265.96742,128.0651599999983,False,False,False,False,False,True,target,1.0,2020-09-13 00:00:00+00:00,False,stop,-1.0,2020-09-13 16:00:00+00:00,False,stop,-1.0,2020-09-13 16:00:00+00:00,False,stop,-1.0,2020-09-13 16:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-09-13 16:00:00+00:00,2020-09-13 20:00:00+00:00,10334.53258,10206.96742,127.56515999999829,False,False,False,False,False,True,target,1.0,2020-09-14 08:00:00+00:00,True,target,1.5,2020-09-14 12:00:00+00:00,True,target,2.0,2020-09-14 12:00:00+00:00,True,target,3.0,2020-09-14 16:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-09-15 08:00:00+00:00,2020-09-15 12:00:00+00:00,10894.53258,10610.46742,284.0651599999983,False,False,False,False,False,True,target,1.0,2020-09-19 12:00:00+00:00,False,stop,-1.0,2020-09-21 08:00:00+00:00,False,stop,-1.0,2020-09-21 08:00:00+00:00,False,stop,-1.0,2020-09-21 08:00:00+00:00
