symbol,filter_cfg,exit_profile,setup,signal_ts,fill_ts,entry,stop,risk,use_8_80,use_9,use_20_200,use_time_exit,use_breakeven,hit_1,exit_type_1,R_1,exit_ts_1,hit_1.5,exit_type_1.5,R_1.5,exit_ts_1.5,hit_2,exit_type_2,R_2,exit_ts_2,hit_3,exit_type_3,R_3,exit_ts_3
ETH_USDT,a0_b0_c0,E00,PFR,2020-10-09 04:00:00+00:00,2020-10-09 08:00:00+00:00,351.03157799999997,347.068422,3.9631559999999695,False,False,False,False,False,True,target,1.0,2020-10-09 08:00:00+00:00,True,target,1.5,2020-10-09 08:00:00+00:00,True,target,2.0,2020-10-09 08:00:00+00:00,True,target,3.0,2020-10-09 12:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-10-11 00:00:00+00:00,2020-10-11 04:00:00+00:00,373.48157799999996,368.568422,4.913155999999958,False,False,False,False,False,False,stop,-1.0,2020-10-12 08:00:00+00:00,False,stop,-1.0,2020-10-12 08:00:00+00:00,False,stop,-1.0,2020-10-12 08:00:00+00:00,False,stop,-1.0,2020-10-12 08:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-10-15 12:00:00+00:00,2020-10-15 16:00:00+00:00,377.881578,369.46842200000003,8.413155999999958,False,False,False,False,False,False,stop,-1.0,2020-10-16 04:00:00+00:00,False,stop,-1.0,2020-10-16 04:00:00+00:00,False,stop,-1.0,2020-10-16 04:00:00+00:00,False,stop,-1.0,2020-10-16 04:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-10-17 00:00:00+00:00,2020-10-17 04:00:00+00:00,368.631578,362.618422,6.013155999999981,False,False,False,False,False,True,target,1.0,2020-10-18 08:00:00+00:00,True,target,1.5,2020-10-18 20:00:00+00:00,True,target,2.0,2020-10-19 12:00:00+00:00,True,target,3.0,2020-10-21 12:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-10-27 08:00:00+00:00,2020-10-27 12:00:00+00:00,403.73157799999996,389.568422,14.163155999999958,False,False,False,False,False,False,stop,-1.0,2020-10-28 08:00:00+00:00,False,stop,-1.0,2020-10-28 08:00:00+00:00,False,stop,-1.0,2020-10-28 08:00:00+00:00,False,stop,-1.0,2020-10-28 08:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-10-29 12:00:00+00:00,2020-10-29 16:00:00+00:00,393.03157799999997,380.46842200000003,12.563155999999935,False,False,False,False,False,False,stop,-1.0,2020-10-30 04:00:00+00:00,False,stop,-1.0,2020-10-30 04:00:00+00:00,False,stop,-1.0,2020-10-30 04:00:00+00:00,False,stop,-1.0,2020-10-30 04:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-11-03 04:00:00+00:00,2020-11-03 08:00:00+00:00,376.48157799999996,370.01842200000004,6.463155999999913,False,False,False,False,False,True,target,1.0,2020-11-03 12:00:00+00:00,True,target,1.5,2020-11-03 20:00:00+00:00,True,target,2.0,2020-11-03 20:00:00+00:00,True,target,3.0,2020-11-04 16:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-11-04 08:00:00+00:00,2020-11-04 12:00:00+00:00,384.081578,376.51842200000004,7.563155999999935,False,False,False,False,False,True,target,1.0,2020-11-04 16:00:00+00:00,True,target,1.5,2020-11-04 16:00:00+00:00,True,target,2.0,2020-11-04 16:00:00+00:00,True,target,3.0,2020-11-04 16:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-11-05 08:00:00+00:00,2020-11-05 12:00:00+00:00,407.081578,396.168422,10.913155999999958,False,False,False,False,False,True,target,1.0,2020-11-05 20:00:00+00:00,True,target,1.5,2020-11-06 00:00:00+00:00,True,target,2.0,2020-11-06 00:00:00+00:00,True,target,3.0,2020-11-06 00:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-11-07 08:00:00+00:00,2020-11-07 12:00:00+00:00,464.581578,452.21842200000003,12.363155999999947,False,False,False,False,False,False,stop,-1.0,2020-11-07 12:00:00+00:00,False,stop,-1.0,2020-11-07 12:00:00+00:00,False,stop,-1.0,2020-11-07 12:00:00+00:00,False,stop,-1.0,2020-11-07 12:00:00+00:00
