Scenario,RankSetup,Config,Train Trades,Test Trades,Eligible,Train WR 1,Train AvgR 1,Test WR 1,Test AvgR 1,Train WR 1.5,Train AvgR 1.5,Test WR 1.5,Test AvgR 1.5,Train WR 2,Train AvgR 2,Test WR 2,Test AvgR 2,Train WR 3,Train AvgR 3,Test WR 3,Test AvgR 3
LADDER_ONLY,MA_LADDER,tx1_be1,324,138,True,0.44753086419753085,0.04372049583413053,0.4057971014492754,-0.057971014492753624,0.3950617283950617,0.13358226099615406,0.32608695652173914,-0.009342595633650464,0.345679012345679,0.19081818546187096,0.2898550724637681,0.026929116034188485,0.27469135802469136,0.2799438608211911,0.2028985507246377,0.06238432887675557
LADDER_ONLY,MA_LADDER,tx1_be0,324,138,True,0.5277777777777778,0.07214831089174503,0.4855072463768116,-0.02184965393720879,0.44753086419753085,0.1501729312130407,0.3695652173913043,-0.02885922750973564,0.3888888888888889,0.220482973890281,0.30434782608695654,0.0074124841581032965,0.2962962962962963,0.335425488833955,0.2318840579710145,0.1203553433695092
LADDER_ONLY,MA_LADDER,tx0_be1,324,138,True,0.44753086419753085,0.037037037037037035,0.4057971014492754,-0.057971014492753624,0.3950617283950617,0.1111111111111111,0.32608695652173914,-0.03985507246376811,0.345679012345679,0.1574074074074074,0.2898550724637681,-0.050724637681159424,0.27469135802469136,0.19753086419753085,0.2028985507246377,-0.13043478260869565
LADDER_ONLY,MA_LADDER,tx0_be0,324,138,True,0.5277777777777778,0.05555555555555555,0.4855072463768116,-0.028985507246376812,0.44753086419753085,0.11882716049382716,0.3695652173913043,-0.07608695652173914,0.3888888888888889,0.16666666666666666,0.30434782608695654,-0.08695652173913043,0.2962962962962963,0.18518518518518517,0.2318840579710145,-0.07246376811594203
