symbol,filter_cfg,exit_profile,setup,signal_ts,fill_ts,entry,stop,risk,use_8_80,use_9,use_20_200,use_time_exit,use_breakeven,hit_1,exit_type_1,R_1,exit_ts_1,hit_1.5,exit_type_1.5,R_1.5,exit_ts_1.5,hit_2,exit_type_2,R_2,exit_ts_2,hit_3,exit_type_3,R_3,exit_ts_3
SOL_USDT,a0_b0_c0,E00,PFR,2020-11-30 08:00:00+00:00,2020-11-30 12:00:00+00:00,1.9617470000000001,1.8751529999999998,0.08659400000000028,False,False,False,False,False,True,target,1.0,2020-12-01 04:00:00+00:00,True,target,1.5,2020-12-01 04:00:00+00:00,True,target,2.0,2020-12-02 16:00:00+00:00,False,stop,-1.0,2020-12-04 20:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2020-12-01 00:00:00+00:00,2020-12-01 04:00:00+00:00,1.9953470000000002,1.9018529999999998,0.09349400000000041,False,False,False,False,False,True,target,1.0,2020-12-01 04:00:00+00:00,True,target,1.5,2020-12-02 16:00:00+00:00,True,target,2.0,2020-12-02 16:00:00+00:00,False,stop,-1.0,2020-12-04 20:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2020-12-03 00:00:00+00:00,2020-12-03 04:00:00+00:00,2.147147,2.038853,0.10829399999999989,False,False,False,False,False,False,stop,-1.0,2020-12-04 00:00:00+00:00,False,stop,-1.0,2020-12-04 00:00:00+00:00,False,stop,-1.0,2020-12-04 00:00:00+00:00,False,stop,-1.0,2020-12-04 00:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2020-12-05 00:00:00+00:00,2020-12-05 04:00:00+00:00,1.8746470000000002,1.7924529999999999,0.08219400000000032,False,False,False,False,False,True,target,1.0,2020-12-05 16:00:00+00:00,False,stop,-1.0,2020-12-08 00:00:00+00:00,False,stop,-1.0,2020-12-08 00:00:00+00:00,False,stop,-1.0,2020-12-08 00:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2020-12-09 08:00:00+00:00,2020-12-09 12:00:00+00:00,1.635947,1.4781529999999998,0.1577940000000002,False,False,False,False,False,False,stop,-1.0,2020-12-11 04:00:00+00:00,False,stop,-1.0,2020-12-11 04:00:00+00:00,False,stop,-1.0,2020-12-11 04:00:00+00:00,False,stop,-1.0,2020-12-11 04:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2020-12-13 04:00:00+00:00,2020-12-13 08:00:00+00:00,1.525247,1.432653,0.09259400000000007,False,False,False,False,False,True,target,1.0,2020-12-13 12:00:00+00:00,True,target,1.5,2020-12-15 00:00:00+00:00,True,target,2.0,2020-12-15 00:00:00+00:00,True,target,3.0,2020-12-15 08:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2020-12-17 04:00:00+00:00,2020-12-17 08:00:00+00:00,1.7479470000000001,1.6672529999999999,0.08069400000000027,False,False,False,False,False,False,stop,-1.0,2020-12-17 16:00:00+00:00,False,stop,-1.0,2020-12-17 16:00:00+00:00,False,stop,-1.0,2020-12-17 16:00:00+00:00,False,stop,-1.0,2020-12-17 16:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2020-12-18 16:00:00+00:00,2020-12-18 20:00:00+00:00,1.6916470000000001,1.6192529999999998,0.07239400000000029,False,False,False,False,False,False,stop,-1.0,2020-12-20 04:00:00+00:00,False,stop,-1.0,2020-12-20 04:00:00+00:00,False,stop,-1.0,2020-12-20 04:00:00+00:00,False,stop,-1.0,2020-12-20 04:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2020-12-20 04:00:00+00:00,2020-12-20 08:00:00+00:00,1.671747,1.5908529999999999,0.08089400000000024,False,False,False,False,False,False,stop,-1.0,2020-12-20 16:00:00+00:00,False,stop,-1.0,2020-12-20 16:00:00+00:00,False,stop,-1.0,2020-12-20 16:00:00+00:00,False,stop,-1.0,2020-12-20 16:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2020-12-22 08:00:00+00:00,2020-12-22 12:00:00+00:00,1.5361470000000002,1.450953,0.08519400000000021,False,False,False,False,False,False,stop,-1.0,2020-12-23 00:00:00+00:00,False,stop,-1.0,2020-12-23 00:00:00+00:00,False,stop,-1.0,2020-12-23 00:00:00+00:00,False,stop,-1.0,2020-12-23 00:00:00+00:00
