ts,open,high,low,close,volume
2020-06-05 00:00:00+00:00,9779.5,9798.5,9757.0,9796.0,630267.0
2020-06-05 04:00:00+00:00,9796.0,9825.5,9732.5,9771.5,2076214.0
2020-06-05 08:00:00+00:00,9771.5,9849.5,9605.5,9694.0,3139038.0
2020-06-05 12:00:00+00:00,9694.0,9724.5,9628.0,9709.5,2441997.0
2020-06-05 16:00:00+00:00,9709.5,9750.5,9693.0,9725.0,2120250.0
2020-06-05 20:00:00+00:00,9725.0,9734.5,9619.0,9619.5,2240442.0
2020-06-06 00:00:00+00:00,9619.5,9641.0,9531.0,9634.0,13924239.0
2020-06-06 04:00:00+00:00,9634.0,9640.0,9579.5,9611.5,2132869.0
2020-06-06 08:00:00+00:00,9611.5,9698.5,9579.0,9693.5,2290698.0
2020-06-06 12:00:00+00:00,9693.5,9735.0,9626.0,9650.5,2744594.0
2020-06-06 16:00:00+00:00,9650.5,9676.0,9584.5,9659.0,2839975.0
2020-06-06 20:00:00+00:00,9659.0,9722.0,9633.0,9679.5,3145278.0
2020-06-07 00:00:00+00:00,9679.5,9701.5,9625.0,9687.5,3042501.0
2020-06-07 04:00:00+00:00,9687.5,9717.0,9631.0,9659.5,3165361.0
2020-06-07 08:00:00+00:00,9659.5,9679.5,9562.5,9576.0,3573707.0
2020-06-07 12:00:00+00:00,9576.0,9600.5,9401.0,9498.5,4835403.0
2020-06-07 16:00:00+00:00,9498.5,9801.5,9454.5,9780.5,3790281.0
2020-06-07 20:00:00+00:00,9780.5,9802.0,9680.5,9741.5,3685595.0
2020-06-08 00:00:00+00:00,9741.5,9778.5,9704.0,9725.0,3540508.0
2020-06-08 04:00:00+00:00,9725.0,9756.5,9715.5,9726.5,7800773.0
2020-06-08 08:00:00+00:00,9726.5,9790.0,9652.5,9740.5,4377588.0
2020-06-08 12:00:00+00:00,9740.5,9751.0,9651.0,9701.5,3883328.0
2020-06-08 16:00:00+00:00,9701.5,9744.0,9661.0,9692.0,2934790.0
2020-06-08 20:00:00+00:00,9692.0,9799.0,9676.5,9781.5,3280110.0
2020-06-09 00:00:00+00:00,9781.5,9870.5,9608.5,9678.5,27630802.0
2020-06-09 04:00:00+00:00,9678.5,9712.0,9661.0,9680.5,2682369.0
2020-06-09 08:00:00+00:00,9680.5,9721.0,9630.0,9721.0,3850654.0
2020-06-09 12:00:00+00:00,9721.0,9750.0,9678.0,9715.0,3523182.0
2020-06-09 16:00:00+00:00,9715.0,9739.0,9682.5,9729.5,2690814.0
2020-06-09 20:00:00+00:00,9729.5,9831.5,9715.0,9774.0,4400932.0
2020-06-10 00:00:00+00:00,9774.0,9809.5,9740.0,9750.5,3667100.0
2020-06-10 04:00:00+00:00,9750.5,9784.5,9720.0,9749.5,3176302.0
2020-06-10 08:00:00+00:00,9749.5,9764.0,9702.5,9728.0,3322180.0
2020-06-10 12:00:00+00:00,9728.0,9778.0,9719.0,9759.0,3352772.0
2020-06-10 16:00:00+00:00,9759.0,9986.0,9750.5,9852.0,23351327.0
2020-06-10 20:00:00+00:00,9852.0,9908.5,9824.0,9880.5,3328302.0
2020-06-11 00:00:00+00:00,9880.5,9957.0,9863.0,9890.0,8915263.0
2020-06-11 04:00:00+00:00,9890.0,9902.0,9768.0,9798.0,4554335.0
2020-06-11 08:00:00+00:00,9798.0,9823.0,9754.5,9785.0,3524329.0
2020-06-11 12:00:00+00:00,9785.0,9794.5,9505.0,9524.0,6636169.0
2020-06-11 16:00:00+00:00,9524.0,9567.0,9125.0,9282.5,10168373.0
2020-06-11 20:00:00+00:00,9282.5,9371.5,9229.0,9281.5,4017955.0
2020-06-12 00:00:00+00:00,9281.5,9396.5,9243.0,9364.0,4700770.0
2020-06-12 04:00:00+00:00,9364.0,9460.0,9345.5,9436.5,4460868.0
2020-06-12 08:00:00+00:00,9436.5,9513.0,9436.0,9494.0,4378283.0
2020-06-12 12:00:00+00:00,9494.0,9547.5,9379.0,9418.0,7384698.0
2020-06-12 16:00:00+00:00,9418.0,9455.5,9306.0,9431.0,5095625.0
2020-06-12 20:00:00+00:00,9431.0,9487.0,9411.0,9466.0,3848747.0
2020-06-13 00:00:00+00:00,9466.0,9478.5,9400.0,9409.5,4087414.0
2020-06-13 04:00:00+00:00,9409.5,9448.0,9363.0,9438.0,4562619.0
2020-06-13 08:00:00+00:00,9438.0,9466.0,9387.5,9403.5,3836431.0
2020-06-13 12:00:00+00:00,9403.5,9462.5,9389.5,9436.5,3714272.0
2020-06-13 16:00:00+00:00,9436.5,9490.5,9388.5,9402.0,3104400.0
2020-06-13 20:00:00+00:00,9402.0,9474.5,9351.5,9474.0,3118508.0
2020-06-14 00:00:00+00:00,9474.0,9480.5,9423.0,9436.5,3789716.0
2020-06-14 04:00:00+00:00,9436.5,9444.5,9381.0,9415.0,4053482.0
